Class,a3,a23,a35,a46_ ,a47_Blockwell say NOTSAFU
False,619360.05,76.0,0.0,False,False
False,2382.9,0.0,0.0,False,False
False,307.88,0.0,0.0,False,False
False,330.08,0.0,0.0,False,False
False,53.78,0.0,0.0,False,False
False,380.5,0.0,0.0,False,False
False,217031.22,0.0,0.0,False,False
False,327.55,0.0,0.0,False,False
False,316.77,0.0,0.0,False,False
False,4.57,0.0,0.0,False,False
False,224408.28,7.0,0.0,False,False
False,56172.72,0.0,0.0,False,False
False,566310.25,28.0,0.0,False,False
False,3441.02,0.0,0.0,False,False
False,60451.3,0.0,0.0,False,False
False,368776.0,0.0,0.0,False,False
False,383309.13,0.0,0.0,False,False
False,14555.3,0.0,0.0,False,False
False,1036656.18,151.0,0.0,False,False
False,551677.55,0.0,0.0,False,False
False,61.25,0.0,0.0,False,False
False,278.95,0.0,0.0,False,False
False,17.43,0.0,0.0,False,False
False,325.85,0.0,0.0,False,False
False,11148.32,0.0,0.0,False,False
False,6975.78,6.0,5.479131,False,False
False,327.9,0.0,0.0,False,False
False,187.08,0.0,0.0,False,False
False,553014.08,0.0,0.0,False,False
False,4.98,0.0,0.0,False,False
False,327.13,0.0,0.0,False,False
False,288412.62,0.0,0.0,False,False
False,17.93,0.0,0.0,False,False
False,3.05,0.0,0.0,False,False
False,328.45,0.0,0.0,False,False
False,59.28,0.0,0.0,False,False
False,288183.13,12.0,0.0,False,False
False,1485077.22,18.0,0.0,False,False
False,3.27,0.0,0.0,False,False
False,1073242.28,163.0,0.0,False,False
False,115056.05,0.0,0.0,False,False
False,65.97,0.0,0.0,False,False
False,2348.17,0.0,0.0,False,False
False,13896.23,0.0,0.0,False,False
False,64170.72,52.0,0.0,False,False
False,2.6,0.0,0.0,False,False
False,824190.18,0.0,0.0,False,False
False,361.83,0.0,0.0,False,False
False,170.7,0.0,0.0,False,False
False,118351.4,0.0,0.0,False,False
False,43855.38,0.0,0.0,False,False
False,948005.52,121.0,0.0,False,False
False,719803.22,0.0,0.0,False,False
False,521138.28,137.0,0.0,False,False
False,318.1,0.0,0.0,False,False
False,58.85,0.0,0.0,False,False
False,2199.47,0.0,0.0,False,False
False,15.05,0.0,0.0,False,False
False,58482.85,0.0,0.0,False,False
False,458570.73,0.0,0.0,False,False
False,95402.6,0.0,0.0,False,False
False,181186.43,0.0,0.0,False,False
False,3.2,0.0,0.0,False,False
False,58.28,0.0,0.0,False,False
False,57.95,0.0,0.0,False,False
False,152.65,0.0,0.0,False,False
False,318.42,0.0,0.0,False,False
False,12597.07,0.0,0.0,False,False
False,372568.62,0.0,0.0,False,False
False,321316.42,64.0,0.0,False,False
False,978930.55,6.0,0.0,False,False
False,50.75,0.0,0.0,False,False
False,320.92,0.0,0.0,False,False
False,64.3,0.0,0.0,False,False
False,416310.0,38.0,0.0,False,False
False,71.95,0.0,0.0,False,False
False,14.1,0.0,0.0,False,False
False,5915.37,0.0,0.0,False,False
False,1011082.6,2.0,0.128876,False,False
False,550328.33,10.0,0.0,False,False
False,315299.18,0.0,0.0,False,False
False,64.03,0.0,0.0,False,False
False,329190.57,0.0,0.0,False,False
False,315320.22,0.0,0.0,False,False
False,351651.15,0.0,0.0,False,False
False,76.92,0.0,0.0,False,False
False,563075.85,0.0,0.0,False,False
False,43975.07,0.0,0.0,False,False
False,327.57,0.0,0.0,False,False
False,328.32,0.0,0.0,False,False
False,525443.65,42.0,0.0,False,False
False,264.83,0.0,0.0,False,False
False,3.87,0.0,0.0,False,False
False,322.78,0.0,0.0,False,False
False,140474.65,0.0,0.0,False,False
False,643990.45,0.0,0.0,False,False
False,15150.92,0.0,0.0,False,False
False,37.23,0.0,0.0,False,False
False,587205.53,0.0,0.0,False,False
False,2753.47,0.0,0.0,False,False
False,836928.67,0.0,0.0,False,False
False,9.28,0.0,0.0,False,False
False,20553.75,0.0,0.0,False,False
False,340033.02,16.0,57.195469,False,False
False,196.07,0.0,0.0,False,False
False,5.17,0.0,0.0,False,False
False,770300.32,0.0,0.0,False,False
False,38243.33,0.0,0.0,False,False
False,322394.1,0.0,0.0,False,False
False,66.27,0.0,0.0,False,False
False,488939.05,192.0,0.0,False,False
False,4.28,0.0,0.0,False,False
False,4.38,0.0,0.0,False,False
False,329159.2,0.0,0.0,False,False
False,40990.62,0.0,0.0,False,False
False,69.13,0.0,0.0,False,False
False,330949.83,0.0,0.0,False,False
False,659012.85,0.0,0.0,False,False
False,327.12,0.0,0.0,False,False
False,573595.73,14.0,0.0,False,False
False,6.12,0.0,0.0,False,False
False,325.57,0.0,0.0,False,False
False,173699.93,10.0,0.0,False,False
False,976677.5,1103.0,0.0,False,False
False,65.02,0.0,0.0,False,False
False,584211.45,83.0,0.0,False,False
False,267842.77,0.0,0.0,False,False
False,13.37,0.0,0.0,False,False
False,201480.33,7.0,0.01229,False,False
False,328.53,0.0,0.0,False,False
False,174024.75,0.0,0.0,False,False
False,328.9,0.0,0.0,False,False
False,229577.68,0.0,0.0,False,False
False,453247.53,0.0,0.0,False,False
False,637.33,0.0,0.0,False,False
False,295716.05,6.0,49.124568,False,False
False,330.47,0.0,0.0,False,False
False,6.9,0.0,0.0,False,False
False,278351.38,10.0,0.0,False,False
False,64.57,0.0,0.0,False,False
False,5.65,0.0,0.0,False,False
False,962892.12,0.0,0.0,False,False
False,163298.27,3.0,0.0,False,False
False,655650.78,118.0,0.0,False,False
False,401812.97,0.0,0.0,False,False
False,398884.75,0.0,0.0,False,False
False,246394.77,29.0,0.0,False,False
False,4833.53,0.0,0.0,False,False
False,10.87,0.0,0.0,False,False
False,797847.33,49.0,0.0,False,False
False,51.9,0.0,0.0,False,False
False,50.75,0.0,0.0,False,False
False,335740.87,0.0,0.0,False,False
False,189836.72,0.0,0.0,False,False
False,7.98,0.0,0.0,False,False
False,30810.22,0.0,0.0,False,False
False,55.78,0.0,0.0,False,False
False,226780.17,0.0,0.0,False,False
False,1067461.27,144.0,0.0,False,False
False,485362.43,11.0,0.0,False,False
False,35162.07,0.0,0.0,False,False
False,323.1,0.0,0.0,False,False
False,59.15,0.0,0.0,False,False
False,20146.68,0.0,0.0,False,False
False,329.98,0.0,0.0,False,False
False,11.28,0.0,0.0,False,False
False,1137929.62,0.0,0.0,False,False
False,428.0,0.0,0.0,False,False
False,103226.67,0.0,0.0,False,False
False,331505.3,0.0,0.0,False,False
False,583775.97,72.0,0.0,False,False
False,88346.85,0.0,0.0,False,False
False,122555.5,16.0,0.0,False,False
False,1171136.88,2.0,0.01,False,False
False,29.83,0.0,0.0,False,False
False,20665.23,0.0,0.0,False,False
False,256618.77,0.0,0.0,False,False
False,112454.4,0.0,0.0,False,False
False,401022.43,0.0,0.0,False,False
False,327.25,0.0,0.0,False,False
False,76.33,0.0,0.0,False,False
False,66.62,0.0,0.0,False,False
False,320.67,0.0,0.0,False,False
False,55.23,0.0,0.0,False,False
False,524620.88,0.0,0.0,False,False
False,313722.65,5.0,0.0,False,False
False,60484.9,0.0,0.0,False,False
False,295728.45,215.0,0.0,False,False
False,88.03,0.0,0.0,False,False
False,113391.13,0.0,0.0,False,False
False,419.92,0.0,0.0,False,False
False,25295.02,0.0,0.0,False,False
False,14495.47,0.0,0.0,False,False
False,18.47,0.0,0.0,False,False
False,314.18,0.0,0.0,False,False
False,942091.48,3.0,0.0,False,False
False,79.38,0.0,0.0,False,False
False,66.17,0.0,0.0,False,False
False,56770.52,0.0,0.0,False,False
False,11181.83,0.0,0.0,False,False
False,316313.83,0.0,0.0,False,False
False,64.95,0.0,0.0,False,False
False,70.97,0.0,0.0,False,False
False,10.25,0.0,0.0,False,False
False,1018989.55,128.0,0.0,False,False
False,3520.17,0.0,0.0,False,False
False,4498.28,0.0,0.0,False,False
False,315.08,0.0,0.0,False,False
False,1.52,0.0,0.0,False,False
False,412708.15,3.0,16.302463,False,False
False,7.35,0.0,0.0,False,False
False,100.17,0.0,0.0,False,False
False,896045.23,79.0,0.0,False,False
False,79.38,0.0,0.0,False,False
False,9.63,0.0,0.0,False,False
False,929971.17,53.0,0.0,False,False
False,3515.13,14.0,0.0,False,False
False,59.68,0.0,0.0,False,False
False,2.55,0.0,0.0,False,False
False,8624.88,13.0,0.0,False,False
False,4.98,0.0,0.0,False,False
False,327.12,0.0,0.0,False,False
False,312.62,0.0,0.0,False,False
False,5.2,0.0,0.0,False,False
False,184270.08,0.0,0.0,False,False
False,470208.58,25.0,0.0,False,False
False,8.58,0.0,0.0,False,False
False,68.47,0.0,0.0,False,False
False,24867.6,0.0,0.0,False,False
False,355000.13,0.0,0.0,False,False
False,9.28,0.0,0.0,False,False
False,230461.98,0.0,0.0,False,False
False,1651.8,0.0,0.0,False,False
False,323.75,0.0,0.0,False,False
False,6.95,0.0,0.0,False,False
False,71.63,0.0,0.0,False,False
False,330.05,0.0,0.0,False,False
False,187701.7,0.0,0.0,False,False
False,0.78,0.0,0.0,False,False
False,319.92,0.0,0.0,False,False
False,56.08,0.0,0.0,False,False
False,977821.2,11.0,0.0,False,False
False,322.48,0.0,0.0,False,False
False,64.95,0.0,0.0,False,False
False,89865.15,0.0,0.0,False,False
False,71.52,0.0,0.0,False,False
False,45115.37,4.0,624.073983,False,False
False,104068.4,57.0,0.0,False,False
False,554724.92,0.0,0.0,False,False
False,53.52,0.0,0.0,False,False
False,2.45,0.0,0.0,False,False
False,996723.37,299.0,0.0,False,False
False,131180.5,0.0,0.0,False,False
False,10.25,0.0,0.0,False,False
False,319.92,0.0,0.0,False,False
False,631600.65,0.0,0.0,False,False
False,66.67,0.0,0.0,False,False
False,43.07,0.0,0.0,False,False
False,744244.83,4.0,0.445626,False,False
False,323.42,0.0,0.0,False,False
False,219001.22,0.0,0.0,False,False
False,123290.22,0.0,0.0,False,False
False,107972.32,12.0,7.096807,False,False
False,4.72,0.0,0.0,False,False
False,1343036.75,0.0,0.0,False,False
False,7920.32,0.0,0.0,False,False
False,68.42,0.0,0.0,False,False
False,326946.1,0.0,0.0,False,False
False,64.37,0.0,0.0,False,False
False,575748.92,49.0,0.0,False,False
False,60489.52,0.0,0.0,False,False
False,330.08,0.0,0.0,False,False
False,74.25,0.0,0.0,False,False
False,317.43,0.0,0.0,False,False
False,31182.57,13.0,1.488108,False,False
False,1266018.47,8.0,0.0,False,False
False,326.13,0.0,0.0,False,False
False,1.73,0.0,0.0,False,False
False,41481.62,0.0,0.0,False,False
False,171399.57,22.0,0.0,False,False
False,14.28,0.0,0.0,False,False
False,2.75,0.0,0.0,False,False
False,326.03,0.0,0.0,False,False
False,204657.07,3.0,0.008433,False,False
False,566551.1,5.0,0.0,False,False
False,68.58,0.0,0.0,False,False
False,21132.72,0.0,0.0,False,False
False,350628.03,0.0,0.0,False,False
False,122082.92,0.0,0.0,False,False
False,77283.72,0.0,0.0,False,False
False,322.4,0.0,0.0,False,False
False,69477.52,0.0,0.0,False,False
False,946612.53,430.0,0.0,False,False
False,6.65,0.0,0.0,False,False
False,1009366.32,0.0,0.0,False,False
False,2.67,0.0,0.0,False,False
False,66.87,0.0,0.0,False,False
False,188758.83,0.0,0.0,False,False
False,73504.77,0.0,0.0,False,False
False,323.77,0.0,0.0,False,False
False,876294.22,24.0,0.0,False,False
False,415.6,0.0,0.0,False,False
False,320.67,0.0,0.0,False,False
False,692705.02,0.0,0.0,False,False
False,242009.65,40.0,0.0,False,False
False,59416.08,0.0,0.0,False,False
False,517201.7,23.0,0.0,False,False
False,16038.05,0.0,0.0,False,False
False,11.9,0.0,0.0,False,False
False,131602.9,0.0,0.0,False,False
False,506893.22,25.0,0.0,False,False
False,327.25,0.0,0.0,False,False
False,2.23,0.0,0.0,False,False
False,578329.07,5.0,0.0084,False,False
False,325.12,0.0,0.0,False,False
False,1.45,0.0,0.0,False,False
False,143884.38,0.0,0.0,False,False
False,118116.5,0.0,0.0,False,False
False,0.52,0.0,0.0,False,False
False,325.55,0.0,0.0,False,False
False,434254.62,25.0,0.0,False,False
False,996626.2,252.0,0.0,False,False
False,327.55,0.0,0.0,False,False
False,164422.75,0.0,0.0,False,False
False,60508.82,0.0,0.0,False,False
False,4.02,0.0,0.0,False,False
False,665086.9,0.0,0.0,False,False
False,766172.4,7.0,1.229686,False,False
False,363.42,0.0,0.0,False,False
False,32284.53,10.0,0.0,False,False
False,71.53,0.0,0.0,False,False
False,372235.52,0.0,0.0,False,False
False,116583.18,33.0,0.0,False,False
False,14436.7,0.0,0.0,False,False
False,835121.87,79.0,0.0,False,False
False,764979.08,22.0,0.0,False,False
False,258896.53,0.0,0.0,False,False
False,73.5,0.0,0.0,False,False
False,316.03,0.0,0.0,False,False
False,22841.43,0.0,0.0,False,False
False,167855.72,0.0,0.0,False,False
False,314.18,0.0,0.0,False,False
False,67716.77,0.0,0.0,False,False
False,32198.0,0.0,0.0,False,False
False,536354.43,12.0,1.0,False,False
False,4030.88,0.0,0.0,False,False
False,52943.73,0.0,0.0,False,False
False,48877.65,0.0,0.0,False,False
False,7.35,0.0,0.0,False,False
False,995929.33,95.0,0.0,False,False
False,923215.15,63.0,0.0,False,False
False,8.88,0.0,0.0,False,False
False,2110.07,0.0,0.0,False,False
False,328.9,0.0,0.0,False,False
False,181913.8,0.0,0.0,False,False
False,77.53,0.0,0.0,False,False
False,0.0,0.0,0.0,False,False
False,103.08,0.0,0.0,False,False
False,615585.58,110.0,0.0,False,False
False,273070.85,0.0,0.0,False,False
False,64.95,0.0,0.0,False,False
False,8172.28,0.0,0.0,False,False
False,124268.3,0.0,0.0,False,False
False,302945.07,0.0,0.0,False,False
False,813512.17,103.0,0.0,False,False
False,23004.8,2.0,990000.0,False,False
False,505145.75,26.0,0.0,False,False
False,164500.53,0.0,0.0,False,False
False,671821.07,0.0,0.0,False,False
False,69.72,0.0,0.0,False,False
False,450775.78,11.0,0.0,False,False
False,496.43,0.0,0.0,False,False
False,293372.35,9.0,0.0,False,False
False,88635.22,41.0,0.0,False,False
False,74414.73,543.0,0.0,False,False
False,761601.95,4.0,2.931574,False,False
False,60185.43,0.0,0.0,False,False
False,103210.48,0.0,0.0,False,False
False,683633.52,0.0,0.0,False,False
False,560.45,0.0,0.0,False,False
False,3.62,0.0,0.0,False,False
False,317436.5,2.0,1.485291,False,False
False,260.6,0.0,0.0,False,False
False,72.05,0.0,0.0,False,False
False,0.45,0.0,0.0,False,False
False,76.33,0.0,0.0,False,False
False,689664.47,46.0,0.0,False,False
False,1049576.38,8.0,0.0,False,False
False,100.33,0.0,0.0,False,False
False,25.77,0.0,0.0,False,False
False,832922.35,21.0,0.0,False,False
False,690842.18,0.0,0.0,False,False
False,69.38,0.0,0.0,False,False
False,1.28,0.0,0.0,False,False
False,6.35,0.0,0.0,False,False
False,53073.3,0.0,0.0,False,False
False,12.65,0.0,0.0,False,False
False,70.72,0.0,0.0,False,False
False,56.87,0.0,0.0,False,False
False,70.3,0.0,0.0,False,False
False,16004.73,0.0,0.0,False,False
False,815348.98,0.0,0.0,False,False
False,9.42,0.0,0.0,False,False
False,65.03,0.0,0.0,False,False
False,326.25,0.0,0.0,False,False
False,61549.48,0.0,0.0,False,False
False,1046314.23,126.0,0.0,False,False
False,653.67,0.0,0.0,False,False
False,129515.35,0.0,0.0,False,False
False,100416.07,0.0,0.0,False,False
False,126426.23,0.0,0.0,False,False
False,203675.42,7.0,0.0,False,False
False,972451.3,169.0,0.0,False,False
False,323.38,0.0,0.0,False,False
False,92138.02,0.0,0.0,False,False
False,323.6,0.0,0.0,False,False
False,471723.55,0.0,0.0,False,False
False,9.42,0.0,0.0,False,False
False,216.48,0.0,0.0,False,False
False,324.53,0.0,0.0,False,False
False,136967.03,0.0,0.0,False,False
False,1106626.43,505.0,0.0,False,False
False,39210.77,0.0,0.0,False,False
False,173.42,0.0,0.0,False,False
False,312638.42,0.0,0.0,False,False
False,309029.13,4.0,49.326417,False,False
False,734.25,0.0,0.0,False,False
False,2274.1,0.0,0.0,False,False
False,23326.3,0.0,0.0,False,False
False,2364.45,0.0,0.0,False,False
False,69.6,0.0,0.0,False,False
False,129.33,0.0,0.0,False,False
False,914559.38,0.0,0.0,False,False
False,138466.3,0.0,0.0,False,False
False,434072.3,0.0,0.0,False,False
False,17.93,0.0,0.0,False,False
False,1006764.05,58.0,0.0,False,False
False,320.3,0.0,0.0,False,False
False,14458.58,0.0,0.0,False,False
False,47.87,0.0,0.0,False,False
False,585950.33,0.0,0.0,False,False
False,323.1,0.0,0.0,False,False
False,1358599.27,57.0,0.0,False,False
False,938967.22,0.0,0.0,False,False
False,1109516.73,3.0,0.0,False,False
False,342473.72,0.0,0.0,False,False
False,5.32,0.0,0.0,False,False
False,513490.18,36.0,0.0,False,False
False,2.08,0.0,0.0,False,False
False,20.72,0.0,0.0,False,False
False,583829.63,24.0,0.0,False,False
False,15.07,0.0,0.0,False,False
False,1580634.22,10.0,0.0,False,False
False,565589.25,61.0,0.0,False,False
False,0.97,0.0,0.0,False,False
False,317.82,0.0,0.0,False,False
False,6.32,0.0,0.0,False,False
False,367405.68,15.0,0.0,False,False
False,323.48,0.0,0.0,False,False
False,3.05,0.0,0.0,False,False
False,599586.0,10000.0,0.0,False,False
False,5.08,0.0,0.0,False,False
False,701838.67,87.0,0.0,False,False
False,11196.07,0.0,0.0,False,False
False,880462.72,41.0,0.0,False,False
False,74.07,0.0,0.0,False,False
False,3904.32,0.0,0.0,False,False
False,5.35,0.0,0.0,False,False
False,6.32,0.0,0.0,False,False
False,327.93,0.0,0.0,False,False
False,22803.55,0.0,0.0,False,False
False,658496.57,5.0,0.53537,False,False
False,298470.37,0.0,0.0,False,False
False,54.88,0.0,0.0,False,False
False,60.2,0.0,0.0,False,False
False,1287.5,0.0,0.0,False,False
False,66.78,0.0,0.0,False,False
False,405712.52,44.0,0.0,False,False
False,64422.53,0.0,0.0,False,False
False,66.82,0.0,0.0,False,False
False,566133.27,0.0,0.0,False,False
False,327.92,0.0,0.0,False,False
False,59.4,0.0,0.0,False,False
False,316.93,0.0,0.0,False,False
False,118256.62,0.0,0.0,False,False
False,628524.83,52.0,0.0,False,False
False,68.3,0.0,0.0,False,False
False,203913.92,0.0,0.0,False,False
False,170.72,0.0,0.0,False,False
False,59.65,0.0,0.0,False,False
False,221200.0,91.0,0.0,False,False
False,66.47,0.0,0.0,False,False
False,1095.48,0.0,0.0,False,False
False,654483.68,22.0,0.0,False,False
False,1034064.3,9.0,0.0,False,False
False,327.45,0.0,0.0,False,False
False,47.15,0.0,0.0,False,False
False,53.0,0.0,0.0,False,False
False,208775.1,0.0,0.0,False,False
False,874488.88,0.0,0.0,False,False
False,2.12,0.0,0.0,False,False
False,326.97,0.0,0.0,False,False
False,49528.0,0.0,0.0,False,False
False,1007099.13,3.0,0.06744,False,False
False,65.57,0.0,0.0,False,False
False,3.4,0.0,0.0,False,False
False,305402.67,0.0,0.0,False,False
False,80529.08,0.0,0.0,False,False
False,351590.4,87.0,0.0,False,False
False,772910.85,0.0,0.0,False,False
False,8.98,0.0,0.0,False,False
False,321463.67,4.0,75.285591,False,False
False,326.25,0.0,0.0,False,False
False,864149.97,155.0,0.0,False,False
False,298211.67,0.0,0.0,False,False
False,312.75,0.0,0.0,False,False
False,15.0,0.0,0.0,False,False
False,327.08,0.0,0.0,False,False
False,36.97,0.0,0.0,False,False
False,1.52,0.0,0.0,False,False
False,23.97,0.0,0.0,False,False
False,65.03,0.0,0.0,False,False
False,11.13,0.0,0.0,False,False
False,0.0,0.0,0.0,False,False
False,99267.38,0.0,0.0,False,False
False,70086.67,2.0,0.0,False,False
False,325.52,0.0,0.0,False,False
False,316.8,0.0,0.0,False,False
False,365741.88,0.0,0.0,False,False
False,11.77,0.0,0.0,False,False
False,105.15,0.0,0.0,False,False
False,33224.35,0.0,0.0,False,False
False,73.75,0.0,0.0,False,False
False,268041.05,0.0,0.0,False,False
False,0.58,0.0,0.0,False,False
False,4.73,0.0,0.0,False,False
False,61.7,4.0,531.829815,False,False
False,71.03,0.0,0.0,False,False
False,180.72,0.0,0.0,False,False
False,8.67,0.0,0.0,False,False
False,47.4,0.0,0.0,False,False
False,12.2,0.0,0.0,False,False
False,325.77,0.0,0.0,False,False
False,9.73,0.0,0.0,False,False
False,200282.55,0.0,0.0,False,False
False,430397.57,35.0,0.0,False,False
False,317.53,0.0,0.0,False,False
False,322141.52,16.0,0.0,False,False
False,31968.37,0.0,0.0,False,False
False,66.55,0.0,0.0,False,False
False,574436.5,0.0,0.0,False,False
False,320.67,0.0,0.0,False,False
False,587590.68,145.0,0.0,False,False
False,325.97,0.0,0.0,False,False
False,44.35,0.0,0.0,False,False
False,8.67,0.0,0.0,False,False
False,324.37,0.0,0.0,False,False
False,1.52,0.0,0.0,False,False
False,668157.17,15.0,0.0,False,False
False,66.3,0.0,0.0,False,False
False,326.62,0.0,0.0,False,False
False,309.53,0.0,0.0,False,False
False,16.32,0.0,0.0,False,False
False,3541.55,0.0,0.0,False,False
False,683981.95,0.0,0.0,False,False
